4.481429751703210940e+01 -2.834654316747014491e+01 3.788836659785453698e+00 -1.053590397373263432e+00
4.500163785412461692e+01 -2.867587040661596376e+01 3.335861726093885871e+00 -1.039314075906736967e+00
4.517070322333595556e+01 -2.896344063367296329e+01 3.835861730755165677e+00 -1.117853886583848544e+00
4.533856558032083228e+01 -2.930834726057682715e+01 4.335861735330555966e+00 -1.196393657936853039e+00
4.549713525998089381e+01 -2.971189729040155925e+01 4.835861739747138621e+00 -1.215565143460624720e+00
4.566532997644758041e+01 -3.016529129677150678e+01 5.335861744401590556e+00 -1.215565202700432224e+00
4.585091501964946303e+01 -3.066556361990505764e+01 5.835861746307410947e+00 -1.215565482527284358e+00
4.605389026324247226e+01 -3.121271430637862920e+01 6.189544928195934048e+00 -1.221193237655290087e+00
4.626589760956407105e+01 -3.179422746124894772e+01 6.616220650340466136e+00 -1.233056319125318545e+00
4.648512980176750631e+01 -3.241847180671119588e+01 6.622242916232293553e+00 -1.239068402596354757e+00
4.670080117687983545e+01 -3.304459229860795944e+01 6.429552767284165249e+00 -1.240937342349479833e+00
4.690906057526959927e+01 -3.365288458925058279e+01 6.077174260289414320e+00 -1.239854830895290361e+00
4.710652837391414494e+01 -3.422762534680803981e+01 5.670276485145127054e+00 -1.237501638049997688e+00
4.729203610688992399e+01 -3.476344923129443032e+01 5.214617751519921462e+00 -1.230269140777886738e+00
4.746619602396295790e+01 -3.525496800634761030e+01 4.742808655515442950e+00 -1.256629129066579642e+00
4.761276044955787512e+01 -3.570603475149555095e+01 4.267321837971416620e+00 -1.201978052011797971e+00
4.776660313069347552e+01 -3.610407091335686403e+01 3.790224467486719373e+00 -1.195230639364175840e+00
4.790562812711763030e+01 -3.645667560066066670e+01 3.319913210029943329e+00 -1.178665669268398997e+00
4.803250133778454511e+01 -3.676346775446577908e+01 3.819913214685153768e+00 -1.257205480564234534e+00
4.815033662474561282e+01 -3.712683012844534858e+01 4.319913219252268455e+00 -1.335745278978766715e+00
4.825094421982102944e+01 -3.754694274909824969e+01 4.819913224035920152e+00 -1.383418779166720292e+00
4.834073100411603718e+01 -3.802049735866120983e+01 5.319913228036706521e+00 -1.383418807479159351e+00
4.843983192314612296e+01 -3.854317677798609054e+01 5.819913229445170977e+00 -1.383418985323908501e+00
4.854824688857810600e+01 -3.911498102355714934e+01 6.215034262684201671e+00 -1.392353408396598491e+00
4.865856215078397895e+01 -3.972661576078831303e+01 6.576688672144516801e+00 -1.391172901665791439e+00
4.877606065892178577e+01 -4.037370342060615513e+01 6.823911820321168165e+00 -1.392853428264844595e+00
4.889684753511586734e+01 -4.104531957277528420e+01 7.132409617774969846e+00 -1.413013113334337323e+00
4.900891862012268518e+01 -4.174970067804620300e+01 6.638708528628074035e+00 -1.454500220183280845e+00
4.908595030174687679e+01 -4.240908723334357688e+01 6.138708527674508808e+00 -1.533040009556819072e+00
4.910912229805877161e+01 -4.302252058951550850e+01 5.638708528566931832e+00 -1.564913872131061368e+00
4.911243922365746783e+01 -4.358638168651184230e+01 5.138708524919765708e+00 -1.497023596180754978e+00
4.915031450229994192e+01 -4.409885482366986764e+01 4.638708521096903681e+00 -1.419384601150973202e+00
4.922028193188048562e+01 -4.455741858830338487e+01 4.138708519280601017e+00 -1.340844819550595979e+00
4.931461564242595585e+01 -4.496039530367337278e+01 3.638708517724788649e+00 -1.262305020233961628e+00
4.942509466003141938e+01 -4.530708880438915287e+01 4.138708522268135681e+00 -1.340844834726582002e+00
4.951942836452941776e+01 -4.571006552148163138e+01 4.638708526653263498e+00 -1.419384645237872000e+00
4.958939577397711673e+01 -4.616862928974907021e+01 5.138708531298103566e+00 -1.497924448962593358e+00
4.962680937450868157e+01 -4.668113633964362919e+01 5.638708533680531154e+00 -1.543628612458237237e+00
4.964212657238191895e+01 -4.724479911358504580e+01 6.058217470690885342e+00 -1.550562319630470531e+00
4.965438393752091173e+01 -4.785049684861605357e+01 6.463873265094412623e+00 -1.562126818573958298e+00
4.965998772756422142e+01 -4.849685988392142377e+01 6.605009309696650455e+00 -1.534396646696923883e+00
4.968402444148123465e+01 -4.915692330223505024e+01 6.550498960126968306e+00 -1.545752642759526729e+00
4.970042758934116023e+01 -4.981176778988577070e+01 6.090174084583965808e+00 -1.519126711315914369e+00
4.973188128471628033e+01 -5.041997241733662349e+01 5.686512972149190048e+00 -1.541567262519356607e+00
4.974850006345415210e+01 -5.098838082158260931e+01 5.218674814041516896e+00 -1.549953455554600401e+00
4.975937649263433826e+01 -5.151013495087666882e+01 4.736683782440286095e+00 -1.553923944597955353e+00
4.976736802736601817e+01 -5.198373590940711608e+01 4.247445281749492985e+00 -1.548233137134404691e+00
4.977695080556940610e+01 -5.240837232397429091e+01 3.766848706875085551e+00 -1.550275337726223723e+00
4.978468020916699288e+01 -5.278497788437520910e+01 3.297755668206710400e+00 -1.551368812893506144e+00
4.979108652557047776e+01 -5.311469121983805053e+01 2.841043143151104289e+00 -1.537738772454220193e+00
4.980047660891114703e+01 -5.339864031342229822e+01 3.341043147734125807e+00 -1.616278578956718226e+00
4.978528603077678127e+01 -5.373239911777980637e+01 3.841043152220652512e+00 -1.694818257125244587e+00
4.973777070012452128e+01 -5.411355317892203942e+01 4.341043156538795245e+00 -1.724914129518134942e+00
4.967113203327408399e+01 -5.454251220371312314e+01 4.841043160492282560e+00 -1.724914262780113727e+00
4.959681788170253469e+01 -5.502087858599107051e+01 5.341043163063297072e+00 -1.724914342130608791e+00
4.951482826071590893e+01 -5.554865232799375718e+01 5.818867563360988093e+00 -1.732727633874092232e+00
4.942101383181899621e+01 -5.612292669633183095e+01 6.206739317148166180e+00 -1.740083523664684106e+00
4.931644282544448288e+01 -5.673472816260675700e+01 6.329150987429872366e+00 -1.769801357462150948e+00
4.919131924688208102e+01 -5.735515189869732922e+01 5.984756984658011092e+00 -1.746717400329896641e+00
4.908657698112155998e+01 -5.794439057649901770e+01 5.831195371010297279e+00 -1.734438940243265836e+00
4.899157909439598768e+01 -5.851971987009234510e+01 5.365776259111031621e+00 -1.778129300343474384e+00
4.888112419988780744e+01 -5.904480582963380897e+01 5.011810299118250711e+00 -1.757068716363574312e+00
4.878830694555779957e+01 -5.953731713106974155e+01 4.593609144953852308e+00 -1.730502375855793362e+00
4.871525569650937371e+01 -5.999083225185238888e+01 4.119116216685726251e+00 -1.685864895190359869e+00
4.866796214456270064e+01 -6.040001986653530963e+01 3.671701339725049973e+00 -1.705367050683038066e+00
4.861870078984649268e+01 -6.076387042131420912e+01 3.207303815355324605e+00 -1.729629893275402175e+00
4.856797196758925139e+01 -6.108056359179996520e+01 3.707303820190175347e+00 -1.808169704400861777e+00
4.848079454352784268e+01 -6.144089831519750788e+01 4.207303824627301125e+00 -1.872719115486292996e+00
4.835568760033908120e+01 -6.184259759014482682e+01 4.707303829354613889e+00 -1.872719202321539322e+00
4.821571278951066830e+01 -6.229203517841722970e+01 5.207303833181905262e+00 -1.872719218551782028e+00
4.806087013788174289e+01 -6.278921108827935171e+01 5.707303835314721852e+00 -1.872719314141731317e+00
4.789115960070883915e+01 -6.333412530561862042e+01 6.163811439276604354e+00 -1.881300414146882316e+00
4.770283133381016683e+01 -6.392103090149969091e+01 6.348474499747861266e+00 -1.834905769835982525e+00
